지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
133,대전,2025-03-05 21:00,5.6,0,1.9,360,68,10
133,대전,2025-03-05 22:00,5.8,,1.9,20,65,10
133,대전,2025-03-05 23:00,5.1,,1.2,340,67,9
133,대전,2025-03-06 0:00,4.7,,1,360,69,7
133,대전,2025-03-06 1:00,4,,1,340,71,8
133,대전,2025-03-06 2:00,2.7,,1.3,340,76,5
133,대전,2025-03-06 3:00,2.5,,1.3,70,76,2
133,대전,2025-03-06 4:00,2.2,,0,0,78,8
133,대전,2025-03-06 5:00,2,,0,0,81,8
133,대전,2025-03-06 6:00,1.4,,1.4,340,82,3
133,대전,2025-03-06 7:00,0.7,,0.3,0,85,1
133,대전,2025-03-06 8:00,2.1,,0.3,0,81,7
133,대전,2025-03-06 9:00,3.4,,1.1,320,73,9
133,대전,2025-03-06 10:00,5.2,,0.8,340,61,6
133,대전,2025-03-06 11:00,7.5,,1.5,320,52,4
133,대전,2025-03-06 12:00,9.2,,2.2,340,41,4
133,대전,2025-03-06 13:00,8.6,,1.9,360,37,7
133,대전,2025-03-06 14:00,9.6,,3.2,340,37,7
133,대전,2025-03-06 15:00,10.3,,3.3,340,34,7
133,대전,2025-03-06 16:00,9.9,,2.7,360,35,6
133,대전,2025-03-06 17:00,9.9,,3,340,34,1
133,대전,2025-03-06 18:00,8,,4.2,320,35,0
133,대전,2025-03-06 19:00,6,,2.3,340,39,0
133,대전,2025-03-06 20:00,4.5,,1.7,340,47,0
133,대전,2025-03-06 21:00,4.4,,0.7,290,48,0
133,대전,2025-03-06 22:00,4,,0.7,360,49,0
133,대전,2025-03-06 23:00,2.9,,0.9,340,56,0
133,대전,2025-03-07 0:00,1.8,,1,320,61,0
133,대전,2025-03-07 1:00,1,,1.6,340,66,0
133,대전,2025-03-07 2:00,0.3,,1.2,320,70,0
133,대전,2025-03-07 3:00,-0.2,,1.6,290,73,0
133,대전,2025-03-07 4:00,-0.4,,0.8,70,75,0
133,대전,2025-03-07 5:00,-1.2,,0.6,320,77,0
133,대전,2025-03-07 6:00,-1.4,,1,320,79,0
133,대전,2025-03-07 7:00,-1.6,,0.7,320,82,0
133,대전,2025-03-07 8:00,-0.6,,0.9,320,77,0
133,대전,2025-03-07 9:00,2.2,,0.4,0,73,0
133,대전,2025-03-07 10:00,5.3,,0.9,140,55,0
133,대전,2025-03-07 11:00,7.5,,2.2,180,42,2
133,대전,2025-03-07 12:00,9.2,,0.7,20,37,4
133,대전,2025-03-07 13:00,10.2,,1.6,140,32,6
133,대전,2025-03-07 14:00,11.3,,1.8,90,28,8
133,대전,2025-03-07 15:00,11.8,,1.5,90,26,7
133,대전,2025-03-07 16:00,11.6,,2.2,200,29,8
133,대전,2025-03-07 17:00,11.2,,2.3,320,30,8
133,대전,2025-03-07 18:00,10,,1.8,320,34,8
133,대전,2025-03-07 19:00,9,,1.5,290,31,8
133,대전,2025-03-07 20:00,7.4,,1.8,340,39,9
133,대전,2025-03-07 21:00,7.1,,0.8,250,37,9
133,대전,2025-03-07 22:00,6.6,,1.1,230,35,10
133,대전,2025-03-07 23:00,6.2,,1.2,230,37,10
133,대전,2025-03-08 0:00,6.1,,1,250,37,9
133,대전,2025-03-08 1:00,5.9,,1.6,270,40,10
133,대전,2025-03-08 2:00,5.1,,0.9,250,41,10
133,대전,2025-03-08 3:00,4.3,,1.1,340,52,6
133,대전,2025-03-08 4:00,4.1,,1.7,340,50,9
133,대전,2025-03-08 5:00,3.8,,1.8,320,50,7
133,대전,2025-03-08 6:00,3.7,,0.5,320,50,9
133,대전,2025-03-08 7:00,3.4,,0.1,0,54,8
133,대전,2025-03-08 8:00,3.9,,0.1,0,56,8
133,대전,2025-03-08 9:00,5.8,0,0.1,0,55,8
133,대전,2025-03-08 10:00,7.7,,1.4,160,44,8
133,대전,2025-03-08 11:00,9.1,,2.4,250,46,8
133,대전,2025-03-08 12:00,8.5,0,3,200,44,8
133,대전,2025-03-08 13:00,9,,2.3,270,45,8
133,대전,2025-03-08 14:00,9.5,,2.9,230,46,8
133,대전,2025-03-08 15:00,10.5,,2.2,250,45,4
133,대전,2025-03-08 16:00,9.8,,2.1,250,44,3
133,대전,2025-03-08 17:00,9.6,,2.2,250,47,2
133,대전,2025-03-08 18:00,8.8,,1.6,230,51,0
133,대전,2025-03-08 19:00,7.6,,1.2,250,52,0
133,대전,2025-03-08 20:00,6.5,,1.6,320,54,0
133,대전,2025-03-08 21:00,4.9,,1.5,340,63,0
133,대전,2025-03-08 22:00,4.4,,1.8,340,65,0
133,대전,2025-03-08 23:00,3.8,,0.7,340,67,0
133,대전,2025-03-09 0:00,3.1,,1.3,320,72,0
133,대전,2025-03-09 1:00,2.3,,0.2,0,77,0
133,대전,2025-03-09 2:00,1.6,,1.7,270,78,0
133,대전,2025-03-09 3:00,0.9,,0.7,20,82,0
133,대전,2025-03-09 4:00,0.6,,0.9,340,84,0
133,대전,2025-03-09 5:00,0.1,,1.4,340,86,0
133,대전,2025-03-09 6:00,-0.2,,0.7,200,89,0
133,대전,2025-03-09 7:00,-0.7,,1,340,90,0
133,대전,2025-03-09 8:00,0.5,,0.1,0,86,0
133,대전,2025-03-09 9:00,3.9,,0.3,0,71,0
133,대전,2025-03-09 10:00,6.9,,1.7,180,63,0
133,대전,2025-03-09 11:00,8.6,,2.1,140,54,0
133,대전,2025-03-09 12:00,11.4,,2.7,140,44,2
133,대전,2025-03-09 13:00,11.8,,2.3,360,29,2
133,대전,2025-03-09 14:00,13.6,,1.1,270,35,0
133,대전,2025-03-09 15:00,13.4,,2.1,50,28,6
133,대전,2025-03-09 16:00,14.2,,1.4,320,24,2
133,대전,2025-03-09 17:00,13.5,,2.2,360,26,4
133,대전,2025-03-09 18:00,12,,2.1,340,32,0
133,대전,2025-03-09 19:00,9.8,,1.6,340,38,0
133,대전,2025-03-09 20:00,8.3,,2.4,340,45,0
133,대전,2025-03-09 21:00,8.1,,1.6,20,48,0
133,대전,2025-03-09 22:00,7,,0.8,50,53,0
133,대전,2025-03-09 23:00,5.6,,1,320,58,0
133,대전,2025-03-10 0:00,4.5,,0,0,64,0
133,대전,2025-03-10 1:00,3.8,,2,320,66,0
133,대전,2025-03-10 2:00,3.2,,0.3,0,70,3
133,대전,2025-03-10 3:00,2.6,,0.1,0,73,0
133,대전,2025-03-10 4:00,2,,1.5,360,76,0
133,대전,2025-03-10 5:00,1.2,,0.3,0,80,0
133,대전,2025-03-10 6:00,1,,1.3,340,81,0
133,대전,2025-03-10 7:00,0.7,,1.2,320,83,3
133,대전,2025-03-10 8:00,2.2,,0.7,290,77,3
133,대전,2025-03-10 9:00,5,,0.3,0,64,6
133,대전,2025-03-10 10:00,8.2,,0.8,180,51,6
133,대전,2025-03-10 11:00,10.6,,1.4,180,41,7
133,대전,2025-03-10 12:00,12.8,,1.8,140,29,7
133,대전,2025-03-10 13:00,14.5,,2.2,180,28,7
133,대전,2025-03-10 14:00,15.3,,2.5,200,22,6
133,대전,2025-03-10 15:00,16.1,,2.8,200,19,6
133,대전,2025-03-10 16:00,15.9,,2.6,290,18,0
133,대전,2025-03-10 17:00,15.5,,2.3,250,17,0
133,대전,2025-03-10 18:00,13.7,,1.8,270,25,0
133,대전,2025-03-10 19:00,11.8,,1.7,290,27,0
133,대전,2025-03-10 20:00,10.5,,1.1,270,29,0
133,대전,2025-03-10 21:00,8.9,,0.6,360,33,0
133,대전,2025-03-10 22:00,8.3,,1.7,250,42,0
133,대전,2025-03-10 23:00,6.8,,0,0,47,0
133,대전,2025-03-11 0:00,5.2,,0.8,320,51,0
133,대전,2025-03-11 1:00,4.3,,1.7,340,57,0
133,대전,2025-03-11 2:00,3.6,,1.1,320,61,0
133,대전,2025-03-11 3:00,2.8,,1.5,340,67,0
133,대전,2025-03-11 4:00,2.1,,1.9,340,70,0
133,대전,2025-03-11 5:00,1.8,,0.3,0,74,7
133,대전,2025-03-11 6:00,1.6,,0,0,76,7
133,대전,2025-03-11 7:00,1.2,,1.8,340,79,2
133,대전,2025-03-11 8:00,2.7,,1.1,320,75,0
133,대전,2025-03-11 9:00,6,,0.8,180,61,0
133,대전,2025-03-11 10:00,9.2,,1.4,140,52,0
133,대전,2025-03-11 11:00,12.4,,1.8,160,35,0
133,대전,2025-03-11 12:00,13.9,,2.3,140,31,0
133,대전,2025-03-11 13:00,16.4,,2.1,160,27,0
133,대전,2025-03-11 14:00,16.9,,2.3,160,22,0
133,대전,2025-03-11 15:00,17.5,,1.8,140,18,0
133,대전,2025-03-11 16:00,17.9,,1.4,160,14,0
133,대전,2025-03-11 17:00,17.9,,1.5,360,15,0
133,대전,2025-03-11 18:00,16,,2,20,20,0
133,대전,2025-03-11 19:00,13.7,,1,320,24,0
133,대전,2025-03-11 20:00,11.9,,2.4,340,33,0
133,대전,2025-03-11 21:00,11.7,,1.1,360,40,5
133,대전,2025-03-11 22:00,10.6,,1.3,70,44,10
133,대전,2025-03-11 23:00,10,,1.6,70,47,9
133,대전,2025-03-12 0:00,8.6,,1.4,320,53,6
133,대전,2025-03-12 1:00,7.9,,0.1,0,55,8
133,대전,2025-03-12 2:00,6.9,,2,360,60,6
133,대전,2025-03-12 3:00,6.2,,1.3,340,65,3
133,대전,2025-03-12 4:00,5.7,,1.4,340,66,6
133,대전,2025-03-12 5:00,5.2,,0.6,70,70,7
133,대전,2025-03-12 6:00,4.8,,1,360,72,8
133,대전,2025-03-12 7:00,4.7,,0.7,270,75,7
133,대전,2025-03-12 8:00,5.5,,2.3,340,71,6
133,대전,2025-03-12 9:00,8.3,,0.4,0,59,9
133,대전,2025-03-12 10:00,9.4,,1.1,200,51,9
133,대전,2025-03-12 11:00,10.9,,1.4,200,43,9
133,대전,2025-03-12 12:00,12.7,,1.7,200,37,9
133,대전,2025-03-12 13:00,12.8,,2.5,200,37,9
133,대전,2025-03-12 14:00,13.2,,2.6,230,35,8
133,대전,2025-03-12 15:00,13.7,,3.5,230,43,6
133,대전,2025-03-12 16:00,15.2,,4,200,43,2
133,대전,2025-03-12 17:00,15.4,,2.1,270,45,0
133,대전,2025-03-12 18:00,13.9,,1.3,230,55,3
133,대전,2025-03-12 19:00,12.5,,2.4,250,62,5
133,대전,2025-03-12 20:00,11,,1.5,270,73,6
133,대전,2025-03-12 21:00,10.4,,2.7,340,75,8
133,대전,2025-03-12 22:00,8.8,,1.2,200,84,4
133,대전,2025-03-12 23:00,7.5,,1.4,20,87,0
133,대전,2025-03-13 0:00,6.8,,1.8,340,91,4
133,대전,2025-03-13 1:00,7.2,,0.6,250,90,6
133,대전,2025-03-13 2:00,7.1,,1.1,250,89,7
133,대전,2025-03-13 3:00,6.3,,0.9,340,90,10
133,대전,2025-03-13 4:00,5.6,,0.9,290,92,9
133,대전,2025-03-13 5:00,5.2,,0.4,0,94,8
133,대전,2025-03-13 6:00,4.9,,1.1,270,93,10
133,대전,2025-03-13 7:00,4.7,,1.5,340,93,8
133,대전,2025-03-13 8:00,5.3,,0.5,270,92,9
133,대전,2025-03-13 9:00,6.9,,0.2,0,86,9
133,대전,2025-03-13 10:00,9.4,,1.1,340,67,9
133,대전,2025-03-13 11:00,11.7,,1.4,50,33,9
133,대전,2025-03-13 12:00,13.5,,2.3,360,21,8
133,대전,2025-03-13 13:00,15.2,,3,20,20,6
133,대전,2025-03-13 14:00,16.7,,2,90,21,5
133,대전,2025-03-13 15:00,16.6,,1.8,50,17,4
133,대전,2025-03-13 16:00,16.7,,2.3,70,16,2
133,대전,2025-03-13 17:00,16.1,,2.5,360,18,0
133,대전,2025-03-13 18:00,15,,1.6,20,21,0
133,대전,2025-03-13 19:00,12.5,,2.6,320,27,0
133,대전,2025-03-13 20:00,11.2,,1.9,20,31,4
133,대전,2025-03-13 21:00,10.4,,1.6,70,30,6
133,대전,2025-03-13 22:00,9.6,,2.5,50,32,7
133,대전,2025-03-13 23:00,9.7,,2.9,360,31,9
133,대전,2025-03-14 0:00,9.1,,2.3,360,31,8
133,대전,2025-03-14 1:00,8.3,,1.2,50,32,8
133,대전,2025-03-14 2:00,7.9,,0.6,70,33,9
133,대전,2025-03-14 3:00,7.4,,0.8,340,38,8
133,대전,2025-03-14 4:00,6.4,,0.5,360,42,4
133,대전,2025-03-14 5:00,5.5,,0.6,50,48,0
133,대전,2025-03-14 6:00,4.7,,0.6,50,52,0
133,대전,2025-03-14 7:00,3.7,,1.7,340,57,0
133,대전,2025-03-14 8:00,5.7,,0.2,0,53,0
133,대전,2025-03-14 9:00,9.5,,1.1,140,47,0
133,대전,2025-03-14 10:00,12.1,,1.8,160,34,0
133,대전,2025-03-14 11:00,14.5,,1.1,20,27,0
133,대전,2025-03-14 12:00,17.3,,2.2,110,19,0
133,대전,2025-03-14 13:00,19.4,,1.5,140,18,0
133,대전,2025-03-14 14:00,20.8,,2.9,110,16,0
133,대전,2025-03-14 15:00,20.9,,1.6,90,14,0
133,대전,2025-03-14 16:00,21.1,,2.8,110,15,0
133,대전,2025-03-14 17:00,20,,2,70,16,0
133,대전,2025-03-14 18:00,18.5,,2.5,90,17,0
133,대전,2025-03-14 19:00,16.9,,2.2,90,20,0
133,대전,2025-03-14 20:00,15.8,,5.2,140,20,5
133,대전,2025-03-14 21:00,14.5,,3.7,110,25,9
133,대전,2025-03-14 22:00,13.2,,4.4,110,31,10
133,대전,2025-03-14 23:00,11.6,,5,110,38,10
133,대전,2025-03-15 0:00,10.4,,4.6,140,42,9
133,대전,2025-03-15 1:00,9.6,,6.1,140,44,10
133,대전,2025-03-15 2:00,9,,5.1,140,49,10
133,대전,2025-03-15 3:00,8.8,,4.1,140,53,10
133,대전,2025-03-15 4:00,8.6,,3.9,140,57,10
133,대전,2025-03-15 5:00,8.6,,4,140,60,10
133,대전,2025-03-15 6:00,8.6,,4,140,59,10
133,대전,2025-03-15 7:00,8.5,,4.3,140,60,10
133,대전,2025-03-15 8:00,8.9,,6.5,140,55,10
133,대전,2025-03-15 9:00,9.3,,7.5,140,55,5
133,대전,2025-03-15 10:00,9.6,,5.8,140,55,8
133,대전,2025-03-15 11:00,10.2,,5.1,160,51,7
133,대전,2025-03-15 12:00,12.4,,4.4,160,48,5
133,대전,2025-03-15 13:00,12.7,,5.6,110,43,4
133,대전,2025-03-15 14:00,14,,5.4,110,41,3
133,대전,2025-03-15 15:00,12.9,,4.5,110,41,3
133,대전,2025-03-15 16:00,13.1,,4.2,110,39,3
133,대전,2025-03-15 17:00,11.6,,4.8,110,44,8
133,대전,2025-03-15 18:00,10.5,,6.1,140,48,9
133,대전,2025-03-15 19:00,9.3,,4.8,110,53,9
133,대전,2025-03-15 20:00,8.8,,3.8,110,53,9
133,대전,2025-03-15 21:00,8.4,,4.1,140,55,8
133,대전,2025-03-15 22:00,8,,4.3,140,57,8
133,대전,2025-03-15 23:00,7.5,,2.7,140,60,8
133,대전,2025-03-16 0:00,7.2,,0.9,70,61,9
133,대전,2025-03-16 1:00,7,,1,110,64,10
133,대전,2025-03-16 2:00,6.4,,1.1,20,66,9
133,대전,2025-03-16 3:00,6.5,,1.8,110,70,10
133,대전,2025-03-16 4:00,6.8,,0.9,270,66,10
133,대전,2025-03-16 5:00,6.7,,0,0,70,10
133,대전,2025-03-16 6:00,5.5,0.4,2,340,90,10
133,대전,2025-03-16 7:00,5.3,,0,0,94,10
133,대전,2025-03-16 8:00,5.7,,1.2,230,86,10
133,대전,2025-03-16 9:00,6.6,0.3,1.5,230,84,10
133,대전,2025-03-16 10:00,6.3,,2.3,290,75,10
133,대전,2025-03-16 11:00,6.1,,2.7,290,71,10
133,대전,2025-03-16 12:00,5.4,0,2.2,290,80,10
133,대전,2025-03-16 13:00,5.1,,3.5,320,76,10
133,대전,2025-03-16 14:00,6.2,,4.9,320,56,10
133,대전,2025-03-16 15:00,6.7,0.2,4.7,320,37,9
133,대전,2025-03-16 16:00,6.4,,6,320,29,7
133,대전,2025-03-16 17:00,6,,5.5,320,28,3
133,대전,2025-03-16 18:00,3.2,,5.6,320,30,2
133,대전,2025-03-16 19:00,1.8,,4.4,320,33,3
133,대전,2025-03-16 20:00,1.2,,4,320,41,6
133,대전,2025-03-16 21:00,0.8,,3,320,40,2
133,대전,2025-03-16 22:00,0.8,,3.3,320,44,5
133,대전,2025-03-16 23:00,0.9,,2.6,320,47,6
133,대전,2025-03-17 0:00,1,,2.3,290,44,5
133,대전,2025-03-17 1:00,1.1,,3.1,320,45,0
133,대전,2025-03-17 2:00,0.9,,2.6,320,47,0
133,대전,2025-03-17 3:00,0.5,,2.7,320,50,0
133,대전,2025-03-17 4:00,-0.3,,2,340,53,0
133,대전,2025-03-17 5:00,-0.7,,2,320,55,0
133,대전,2025-03-17 6:00,-0.4,,1.3,290,50,0
133,대전,2025-03-17 7:00,-0.2,,1.7,290,48,0
133,대전,2025-03-17 8:00,1.7,,1,290,42,0
133,대전,2025-03-17 9:00,3.1,,2.3,290,35,0
133,대전,2025-03-17 10:00,4,,4,320,32,0
133,대전,2025-03-17 11:00,5.3,,2.6,200,33,0
133,대전,2025-03-17 12:00,6.6,,1.4,250,28,1
133,대전,2025-03-17 13:00,7.8,,3.3,320,23,7
133,대전,2025-03-17 14:00,7.7,,4,320,17,8
133,대전,2025-03-17 15:00,8.7,,2.8,270,16,5
133,대전,2025-03-17 16:00,9.1,,2.2,270,16,3
133,대전,2025-03-17 17:00,8.4,,3.1,320,19,1
133,대전,2025-03-17 18:00,6.4,,3.4,320,22,0
133,대전,2025-03-17 19:00,5.2,,2.4,270,29,2
133,대전,2025-03-17 20:00,4.3,,2,230,38,6
133,대전,2025-03-17 21:00,3.1,,1.4,270,42,0
133,대전,2025-03-17 22:00,2.7,,2.6,200,48,1
133,대전,2025-03-17 23:00,2.6,,3.4,180,40,5
133,대전,2025-03-18 0:00,2.6,,2.6,200,40,6
133,대전,2025-03-18 1:00,1.8,,3.8,200,71,10
133,대전,2025-03-18 2:00,0.3,,2.9,200,96,10
133,대전,2025-03-18 3:00,0.3,2.6,0.5,180,96,10
133,대전,2025-03-18 4:00,0.5,,2.1,200,94,10
133,대전,2025-03-18 5:00,1,,2.7,200,84,10
133,대전,2025-03-18 6:00,0.4,0.5,1.6,250,84,10
133,대전,2025-03-18 7:00,0.1,,2.1,230,80,10
133,대전,2025-03-18 8:00,-0.1,,2.2,230,87,10
133,대전,2025-03-18 9:00,0.2,0,2.4,180,86,10
133,대전,2025-03-18 10:00,0.6,,1.9,200,79,10
133,대전,2025-03-18 11:00,-0.2,,2.7,200,89,10
133,대전,2025-03-18 12:00,1.4,0.2,2.4,290,80,10
133,대전,2025-03-18 13:00,1.4,,3.7,320,87,10
133,대전,2025-03-18 14:00,2.3,,3.6,320,89,9
133,대전,2025-03-18 15:00,2,0.6,3.9,320,86,8
133,대전,2025-03-18 16:00,1.8,,3.5,320,80,9
133,대전,2025-03-18 17:00,2.9,,3.1,320,69,8
133,대전,2025-03-18 18:00,2.7,0,2.4,290,68,9
133,대전,2025-03-18 19:00,2.6,,2.3,320,64,9
133,대전,2025-03-18 20:00,2.3,,2.3,320,61,10
133,대전,2025-03-18 21:00,1.9,0,2.6,320,61,9
133,대전,2025-03-18 22:00,1.8,,2.4,320,59,10
133,대전,2025-03-18 23:00,1.7,,1.7,290,57,7
133,대전,2025-03-19 0:00,0.9,,1.7,320,58,5
133,대전,2025-03-19 1:00,0.2,,1.4,290,57,5
133,대전,2025-03-19 2:00,-0.1,,1.1,290,58,0
133,대전,2025-03-19 3:00,-0.1,,1.3,230,61,0
133,대전,2025-03-19 4:00,-0.7,,1.7,230,69,0
133,대전,2025-03-19 5:00,-1.1,,1.2,230,67,0
133,대전,2025-03-19 6:00,-1.3,,1.5,200,65,0
133,대전,2025-03-19 7:00,-2,,0.2,0,72,0
133,대전,2025-03-19 8:00,0.1,,1.1,160,63,0
133,대전,2025-03-19 9:00,2.2,,2.5,180,49,0
133,대전,2025-03-19 10:00,4.3,,2,200,45,0
133,대전,2025-03-19 11:00,5.5,,2,270,24,2
133,대전,2025-03-19 12:00,6.2,,3.3,290,27,2
133,대전,2025-03-19 13:00,6,,2.6,250,33,5
133,대전,2025-03-19 14:00,7,,2.6,290,27,3
133,대전,2025-03-19 15:00,7.8,,2.5,290,27,3
133,대전,2025-03-19 16:00,8.9,,2.4,320,26,3
133,대전,2025-03-19 17:00,8.5,,2.2,320,28,0
133,대전,2025-03-19 18:00,6.6,,2.8,320,32,0
133,대전,2025-03-19 19:00,5.2,,2.7,290,36,0
133,대전,2025-03-19 20:00,3.6,,2.9,320,47,0
133,대전,2025-03-19 21:00,2.8,,1.3,270,50,0
133,대전,2025-03-19 22:00,2.1,,1.8,230,55,0
133,대전,2025-03-19 23:00,1.7,,2.3,200,60,0
133,대전,2025-03-20 0:00,1.2,,0.9,230,65,0
133,대전,2025-03-20 1:00,1.1,,1.9,200,66,0
133,대전,2025-03-20 2:00,1,,1.7,200,65,0
133,대전,2025-03-20 3:00,0,,1.1,290,69,0
133,대전,2025-03-20 4:00,-0.7,,0.3,0,73,0
133,대전,2025-03-20 5:00,-1,,0.2,0,75,0
133,대전,2025-03-20 6:00,-1.2,,0.7,110,76,0
133,대전,2025-03-20 7:00,-1,,0.7,110,77,0
133,대전,2025-03-20 8:00,1.2,,0.3,0,71,0
133,대전,2025-03-20 9:00,5.4,,1.7,180,62,0
133,대전,2025-03-20 10:00,8.2,,3.3,200,57,5
133,대전,2025-03-20 11:00,10.4,,4,230,58,3
133,대전,2025-03-20 12:00,11.9,,2.8,230,51,2
133,대전,2025-03-20 13:00,13.2,,2.9,230,48,2
133,대전,2025-03-20 14:00,14.5,,3.6,250,45,2
133,대전,2025-03-20 15:00,15,,2.6,230,42,0
133,대전,2025-03-20 16:00,15.5,,2.7,270,42,0
133,대전,2025-03-20 17:00,13.7,,3.1,230,49,0
133,대전,2025-03-20 18:00,11.8,,3.2,230,58,0
133,대전,2025-03-20 19:00,10.3,,3.4,230,65,0
133,대전,2025-03-20 20:00,9.5,,3.3,230,68,0
133,대전,2025-03-20 21:00,9.2,,2.3,230,68,0
133,대전,2025-03-20 22:00,8.9,,2.8,200,68,0
133,대전,2025-03-20 23:00,8.9,,2.6,200,65,0
133,대전,2025-03-21 0:00,8.6,,3,200,65,0
133,대전,2025-03-21 1:00,8.6,,2.3,230,62,0
133,대전,2025-03-21 2:00,8.3,,1.4,180,63,0
133,대전,2025-03-21 3:00,8.2,,1.6,200,64,0
133,대전,2025-03-21 4:00,8.6,,3,200,63,0
133,대전,2025-03-21 5:00,8.4,,2.5,180,65,0
133,대전,2025-03-21 6:00,8.9,,3.1,230,65,0
133,대전,2025-03-21 7:00,8.6,,2.1,230,66,0
133,대전,2025-03-21 8:00,10.1,,2.5,230,62,0
133,대전,2025-03-21 9:00,12,,3.1,230,58,0
133,대전,2025-03-21 10:00,13.5,,4,200,53,0
133,대전,2025-03-21 11:00,15.1,,5.5,200,45,0
133,대전,2025-03-21 12:00,17.3,,4.1,200,37,0
133,대전,2025-03-21 13:00,19.4,,3.3,250,31,0
133,대전,2025-03-21 14:00,20.8,,3.4,250,23,0
133,대전,2025-03-21 15:00,20.2,,4.6,230,23,0
133,대전,2025-03-21 16:00,19.5,,3.6,230,26,0
133,대전,2025-03-21 17:00,17.6,,3.2,230,34,0
133,대전,2025-03-21 18:00,15.1,,4.3,200,39,0
133,대전,2025-03-21 19:00,13.5,,3.3,230,50,0
133,대전,2025-03-21 20:00,12.1,,2.9,230,54,0
133,대전,2025-03-21 21:00,11,,3.5,230,58,0
133,대전,2025-03-21 22:00,10.6,,4.9,200,59,0
133,대전,2025-03-21 23:00,9.6,,4.1,200,67,0
133,대전,2025-03-22 0:00,9.7,,3.6,200,65,0
133,대전,2025-03-22 1:00,9.5,,2.4,230,63,0
133,대전,2025-03-22 2:00,10.2,,3.2,200,57,0
133,대전,2025-03-22 3:00,10.1,,2.8,200,56,0
133,대전,2025-03-22 4:00,8.3,,2.2,110,66,0
133,대전,2025-03-22 5:00,8.5,,2,180,62,0
133,대전,2025-03-22 6:00,7.7,,1.9,110,64,0
133,대전,2025-03-22 7:00,8.9,,2.2,160,55,0
133,대전,2025-03-22 8:00,12.9,,2.9,180,45,0
133,대전,2025-03-22 9:00,15.3,,3.5,200,34,0
133,대전,2025-03-22 10:00,16.8,,4.1,200,34,0
133,대전,2025-03-22 11:00,18.7,,4.1,200,31,0
133,대전,2025-03-22 12:00,19.7,,4.9,200,31,0
133,대전,2025-03-22 13:00,21.8,,4.2,200,28,0
133,대전,2025-03-22 14:00,22.1,,3.6,230,28,0
133,대전,2025-03-22 15:00,22.2,,4.7,200,24,0
133,대전,2025-03-22 16:00,22.5,,3.1,230,22,0
133,대전,2025-03-22 17:00,21.7,,2.4,230,23,0
133,대전,2025-03-22 18:00,18.7,,2.1,200,29,0
133,대전,2025-03-22 19:00,16.6,,2.7,230,35,0
133,대전,2025-03-22 20:00,15,,4.2,200,43,0
133,대전,2025-03-22 21:00,13.4,,4.6,200,51,0
133,대전,2025-03-22 22:00,12.8,,4.7,200,52,0
133,대전,2025-03-22 23:00,12.6,,4.2,200,51,0
133,대전,2025-03-23 0:00,12,,2.5,230,53,0
133,대전,2025-03-23 1:00,11.2,,2.1,180,54,0
133,대전,2025-03-23 2:00,10.9,,2.5,180,55,0
133,대전,2025-03-23 3:00,10.3,,2.2,180,56,0
133,대전,2025-03-23 4:00,9.6,,1.2,160,58,0
133,대전,2025-03-23 5:00,7.9,,0.5,50,66,0
133,대전,2025-03-23 6:00,7.4,,0,0,69,0
133,대전,2025-03-23 7:00,7.1,,0.4,0,69,0
133,대전,2025-03-23 8:00,9.7,,0.6,110,62,0
133,대전,2025-03-23 9:00,13.7,,1.2,110,45,0
133,대전,2025-03-23 10:00,17.6,,1.6,140,33,0
133,대전,2025-03-23 11:00,20.6,,1.8,160,25,0
133,대전,2025-03-23 12:00,23.9,,2.6,160,22,0
133,대전,2025-03-23 13:00,24.6,,3.4,200,18,0
133,대전,2025-03-23 14:00,25.8,,3.9,200,16,0
133,대전,2025-03-23 15:00,25.2,,3.9,230,13,7
133,대전,2025-03-23 16:00,24.9,,3.2,250,17,8
133,대전,2025-03-23 17:00,23.8,,1.7,250,18,8
133,대전,2025-03-23 18:00,20.8,,2.3,250,34,9
133,대전,2025-03-23 19:00,19,,3.6,230,25,9
133,대전,2025-03-23 20:00,17.9,,2.5,230,32,4
133,대전,2025-03-23 21:00,16.2,,2.4,180,39,2
133,대전,2025-03-23 22:00,15.7,,0.1,0,41,7
133,대전,2025-03-23 23:00,15,,0.6,200,43,10
133,대전,2025-03-24 0:00,14.9,,1.7,200,43,9
133,대전,2025-03-24 1:00,14.6,,1.4,140,46,10
133,대전,2025-03-24 2:00,14.1,,2.1,230,46,10
133,대전,2025-03-24 3:00,13.6,,0.2,0,47,8
133,대전,2025-03-24 4:00,13.8,,1.2,160,48,9
133,대전,2025-03-24 5:00,13.8,,1.9,140,42,9
133,대전,2025-03-24 6:00,15.8,,3.5,200,40,10
133,대전,2025-03-24 7:00,14.9,,4.2,200,51,10
133,대전,2025-03-24 8:00,14.9,,3.7,200,52,7
133,대전,2025-03-24 9:00,17.2,0,2.9,200,46,3
133,대전,2025-03-24 10:00,19.8,,2.8,200,40,0
133,대전,2025-03-24 11:00,20.7,,3.6,230,41,0
133,대전,2025-03-24 12:00,21.7,,3.5,230,40,0
133,대전,2025-03-24 13:00,21.8,,3.8,230,40,0
133,대전,2025-03-24 14:00,21.9,,3.7,230,40,0
133,대전,2025-03-24 15:00,21.8,,2.9,270,40,3
133,대전,2025-03-24 16:00,20.4,,3,200,47,0
133,대전,2025-03-24 17:00,18.3,,2.7,230,53,7
133,대전,2025-03-24 18:00,17,,3.7,200,59,7
